rank,original_rank,symbol,name,market_cap_usd
616,644,CWS,Crowns,22633900.49714619
617,645,ZEON,ZEON,22557307.32548462
618,646,YF-DAI,YFDAI.FINANCE,22514496.8879747
619,647,DUCATO,Ducato Protocol Token,22393420.01685012
620,648,ARDX,ArdCoin,22467938.3035616
621,649,APPC,AppCoins,22505929.23469393
622,650,DEC,Decentr,22140564.03157009
623,651,BRD,Bread,22080385.96451816
624,652,MITX,Morpheus Labs,21986691.59048881
625,653,NMC,Namecoin,21906488.25222
626,654,PI,PCHAIN,21911190.32466605
627,655,CUT,CUTcoin,21823158.68747485
628,656,DNA,Metaverse Dualchain Network Architecture,21895399.04500086
629,657,ASK,Permission Coin,21650567.35640318
630,658,YOP,Yield Optimization Platform & Protocol,21391695.60161243
631,659,FCT,FirmaChain,21261652.27150451
632,660,ZANO,Zano,20748951.10118272
633,661,TXL,Tixl,21179011.08308846
634,662,ICHI,ICHI,21034874.75315448
635,663,FOAM,FOAM,20964152.77685798
636,664,CARD,Cardstack,20866703.94146475
637,665,PMA,PumaPay,20017320.45533973
638,666,UNISTAKE,Unistake,20898788.08811865
639,667,SALT,SALT,20621688.62147618
640,668,WOM,WOM Protocol,20485357.34224893
641,669,AYA,Aryacoin,20493103.50573872
642,670,MARK,Benchmark Protocol,20476910.27539622
643,671,SCC,STEM CELL COIN,20224537.30183202
644,672,CNTR,Centaur,20156826.10311764
645,673,BAC,Basis Cash,19921105.34991256
646,674,UBQ,Ubiq,19566015.0241289
647,675,GOM2,AnimalGo,20002311.71781281
648,676,RLY,Rally,19972847.88863092
649,677,SYNC,SYNC Network,19768645.98285131
650,678,mNFLX,Mirrored Netflix,19611583.6563509
651,679,NEW,Newton,19517340.78614112
652,680,TRUE,TrueChain,19296308.5895381
653,681,TON,Tokamak Network,19606883.20556104
654,682,mAMZN,Mirrored Amazon,19111651.79474442
655,683,ETP,Metaverse ETP,19060252.14997447
656,684,DAC,Davinci Coin,18865708.94254689
657,685,XCASH,X-CASH,18805678.78876105
658,686,OST,OST,19265358.9384782
659,687,JUV,Juventus Fan Token,18820048.71104355
660,688,LTX,Lattice Token,18855906.97479351
661,689,QLC,QLC Chain,18680649.6233592
662,690,DYN,Dynamic,18472767.30287426
663,691,BPS,BitcoinPoS,18423199.94697195
664,692,mQQQ,Mirrored Invesco QQQ Trust,18320638.54225522
665,693,PZM,PRIZM,18412457.23190438
666,694,vLTC,Venus LTC,18330188.97966297
667,695,RUFF,Ruff,18225768.42386222
668,696,mTWTR,Mirrored Twitter,18056776.67404967
669,697,CDT,Blox,18157398.43421627
670,698,mSLV,Mirrored iShares Silver Trust,18117528.99747095
671,699,VIA,Viacoin,18319953.08353347
672,700,mAAPL,Mirrored Apple,17869470.05971424
673,701,NWC,Newscrypto,17830206.42776081
674,702,EGT,Egretia,17818115.91470103
675,703,EUNO,EUNO,17837412.57352248
676,704,FLG,Folgory Coin,17883216.1615274
677,705,NFY,Non-Fungible Yearn,18117447.03026669
678,706,NVT,NerveNetwork,17639331.1659586
679,707,VEE,BLOCKv,17629550.52956941
680,708,EVX,Everex,17678014.7989175
681,709,vLINK,Venus LINK,17658842.73836489
682,710,MIX,MixMarvel,17448657.54010033
683,711,S4F,S4FE,17385753.16751061
684,712,AWC,Atomic Wallet Coin,17505871.49642054
685,713,GARD,Hashgard,16998134.84657486
686,714,CBK,Cobak Token,16508174.19085385
687,715,CET,CoinEx Token,17414947.0788771
688,716,mMSFT,Mirrored Microsoft,17204660.99591607
689,717,EMRX,Emirex Token,17195982.71141809
690,718,MINT,Public Mint,17137236.16505213
691,719,mBABA,Mirrored Alibaba,17097457.47031284
692,720,PROS,Prosper,17146231.71374333
693,721,GEO,GeoDB,17041258.33109211
694,722,BHD,BitcoinHD,16866362.45952482
695,723,NFT,NFT,16841705.41398632
696,724,TONE,TE-FOOD,16755768.17225986
697,725,AMO,AMO Coin,16612905.60545834
698,726,BTR,Bitrue Coin,16755525.29094496
699,727,PROPS,Props Token,16566340.86631743
700,728,SPC,SpaceChain,16446996.9286632
701,729,mIAU,Mirrored iShares Gold Trust,16324536.54412977
702,730,BAN,Banano,16368018.59602511
703,731,CON,CONUN,16273035.04305126
704,732,DLT,Agrello,16312064.18451673
705,733,EBST,eBoost,16373210.88126494
706,734,KDAG,King DAG,16147099.42747051
707,735,SNOW,SnowSwap,16162332.94670135
708,736,GSWAP,Gameswap,15882046.43788981
709,737,PTF,PowerTrade Fuel,15881431.3770975
710,738,GAME,GameCredits,15823327.85155476
711,739,BHAO,Bithao,15741359.49633726
712,740,TRTT,Trittium,15691909.55811119
713,741,WAIF,Waifu Token,15720651.57952825
714,742,BRY,Berry Data,15360838.17371956
715,743,RINGX,RING X PLATFORM,15358106.3195429
716,744,CUDOS,CUDOS,15292840.54139237
717,745,NCASH,Nucleus Vision,15317549.49897509
718,746,YOYOW,YOYOW,15288069.46387191
719,747,mVIXY,Mirrored ProShares VIX,15134328.71948909
720,748,LAYER,UniLayer,15011395.4738351
721,749,DOS,DOS Network,14868327.71829027
722,750,mUSO,Mirrored United States Oil Fund,14818981.23927651
723,752,CTCN,CONTRACOIN,14745627.59831805
724,753,RFI,reflect.finance,15107883.22347259
725,754,ABT,Arcblock,14774005.86652525
726,755,VIB,Viberate,14672644.13548127
727,756,POOLZ,Poolz Finance,14721345.48589761
728,757,ACT,Achain,14561028.41905756
729,758,$ANRX,AnRKey X,14458210.69325103
730,759,DOKI,Doki Doki Finance,14434382.42056397
731,760,PPC,Peercoin,14328271.3245435
732,761,BEPRO,BEPRO Network,14395246.842498
733,762,MWAT,Restart Energy MWAT,14339679.256555
734,763,SHA,Safe Haven,13836484.90314609
735,764,CMT,CyberMiles,13721373.483232
736,765,CS,Credits,14456569.60214309
737,766,IQN,IQeon,14089518.81911506
738,767,KEX,Kira Network,14083976.27634045
739,768,BF,BitForex Token,13971861.35975438
740,769,NIOX,Autonio,14393512.0663094
741,770,CXO,CargoX,13891189.42407877
742,771,ARMOR,ARMOR,13843517.25161784
743,772,OIN,OIN Finance,13934736.34358622
744,773,DRC,Dracula Token,13719825.33250845
745,774,EOSC,EOS Force,13651952.9723048
746,775,IPX,Tachyon Protocol,13420481.51049241
747,776,PICKLE,Pickle Finance,13560319.51493585
748,777,PART,Particl,13501413.09143023
749,778,GXT,Gem Exchange And Trading,13392969.5794625
750,779,XPX,ProximaX,13329478.35219549
751,780,BHP,BHPCoin,13327771.70026928
752,781,DTA,DATA,13212400.30587365
753,782,AME,AMEPAY,13102756.55945
754,783,DAPP,LiquidApps,13055532.77632284
755,784,MHC,#MetaHash,13050946.11571199
756,785,ABYSS,Abyss,12909891.96566299
757,786,BWF,Beowulf,12944061.30068194
758,787,EMC,Emercoin,11480411.30350327
759,788,ZYN,Zynecoin,12945689.55868979
760,789,BIKI,BIKI,12883732.6692462
761,790,LEVL,Levolution,12913839.04872807
762,791,IDLE,Idle,12848011.17987683
763,792,HOT,Hydro Protocol,12890193.65799282
764,793,PBR,PolkaBridge,12774264.61849248
765,794,VIDY,VIDY,12676952.62161828
766,795,BAX,BABB,13104070.19365029
767,796,XSR,Xensor,12542520.05622637
768,797,L2,Leverj Gluon,12734588.54299095
769,798,UDO,Unido EP,12639846.12553609
770,799,MTH,Monetha,12384273.58692522
771,800,NCT,PolySwarm,12529043.94742343
772,801,COVAL,Circuits of Value,12413094.39388
773,802,ROOK,KeeperDAO,12326342.26043559
774,803,DEPAY,DePay,12330204.75783861
775,804,DAWN,Dawn Protocol,12192897.62756302
776,805,CBC,Casino Betting Coin,12066395.43819248
777,806,XIO,Blockzero Labs,12641602.5326252
778,807,XMY,Myriad,12191265.57547839
779,808,SWRV,Swerve,12079889.44492547
780,809,SENSO,SENSO,12114958.14035093
781,810,PLC,PLATINCOIN,12004143.83811756
782,811,vDOT,Venus DOT,12029867.28897431
783,812,SAN,Santiment Network Token,11925058.80865265
784,813,DFS,Defis Network,11701917.2029136
785,814,OG,OG Fan Token,11852386.1044429
786,815,FUSE,Fuse Network,11809986.42953755
787,816,SNM,SONM,11551240.69684508
788,817,MAHA,MahaDAO,11705438.60865998
789,818,PHR,Phore,11381897.00735
790,819,HYDRO,Hydro,11608845.14599368
791,820,BIRD,Bird.Money,11597550.8525316
792,821,FLO,FLO,11398321.01666232
793,822,ATM,Atletico De Madrid Fan Token,11673744.13490502
794,823,PLTC,PlatonCoin,11564889.46183024
795,824,NORD,Nord Finance,11543850.70653462
796,825,XFT,Offshift,11513755.89877443
797,826,DCN,Dentacoin,11513433.44152739
798,827,XDN,DigitalNote,11360867.87504387
799,828,ROOBEE,ROOBEE,10969164.63945192
800,829,YFL,YF Link,11329459.91078292
801,830,VEST,VestChain,11312677.44429848
802,831,HGET,Hedget,11208126.01013391
803,832,NIX,NIX,11202930.45691081
804,833,CLO,Callisto Network,11169541.58373657
805,834,BALPHA,bAlpha,11188857.18551626
806,835,DYP,DeFi Yield Protocol,11197612.54922158
807,836,SAKE,SakeToken,11018061.06445237
808,837,TKN,Monolith,11045673.11464177
809,838,ASR,AS Roma Fan Token,10956718.10906445
810,839,ZT,ZBG Token,10951390.71652669
811,840,FTC,Feathercoin,10979823.46503167
812,841,BURST,Burst,10927760.108753
813,842,LET,LinkEye,10594575.72364846
814,843,COMBO,Furucombo,10780717.86371879
815,844,ACH,Alchemy Pay,10722465.94992657
816,845,APM,apM Coin,10715053.10263984
817,846,APIX,APIX,10586877.86739777
818,847,SEEN,SEEN,10571609.7647829
819,848,MTLX,Mettalex,10574942.5532301
820,849,TRV,TrustVerse,10466648.85676152
821,850,TRADE,Unitrade,10626520.55332544
822,851,SSX,SOMESING,10575300.9567148
823,852,GNX,Genaro Network,10346437.3605199
824,853,PGT,Polyient Games Governance Token,10387493.53147128
825,854,TKS,Tokes,10274704.72717232
826,855,HPB,High Performance Blockchain,10274703.33755801
827,856,STRONG,Strong,10243192.64589433
828,857,ANCT,Anchor,10256532.90694353
829,858,DBC,DeepBrain Chain,10220161.896864
830,859,CYFM,CyberFM,10237141.604864
831,860,FNT,Falcon Project,10216602.16372644
832,861,RIO,Realio Network,10212635.39806485
833,862,SIX,SIX,10058507.57675057
834,863,HAKKA,Hakka.Finance,10049850.06294229
835,864,ZEL,Zel,10029105.91210521
836,865,SNGLS,SingularDTV,9970508.801418
837,866,BOLT,BOLT,9872144.71306096
838,867,XTP,Tap,9875277.29323441
839,868,DVC,DragonVein,9799447.73393319
840,869,AITRA,Aitra,9893932.00633245
841,870,UMX,UniMex Network,9824336.55542544
842,871,NLG,Gulden,9808756.06140023
843,872,FREE,FREE Coin,9808349.82452387
844,873,FNX,FinNexus,9772339.60157908
845,874,KCASH,Kcash,9834452.67279796
846,875,ROYA,Royale Finance,9959560.90735287
847,876,KRL,Kryll,9768847.36053956
848,877,MDS,MediShares,9624261.41407702
849,878,MOON,MoonSwap,9673698.92815139
850,879,ZEFU,Zenfuse,9817510.92081052
851,880,FNB,FNB Protocol,9572996.81694219
852,881,XPM,Primecoin,9458965.74976906
853,882,MFG,Smart MFG,9495465.28487366
854,883,JOB,Jobchain,9430327.25245845
855,884,MONA,Monavale,9390645.75382674
856,885,VAL,Validity,9382270.20682745
857,886,ANJ,Aragon Court,9331773.0883256
858,887,PLU,Pluton,9152902.81970007
859,888,FLETA,FLETA,9152050.82474686
860,889,GEEQ,Geeq,9125901.71912394
861,890,EGG,Nestree,9090869.57936341
862,891,INFI,Insured Finance,9049480.58546546
863,892,PLF,PlayFuel,9100921.753875
864,893,SEELE,Seele-N,9053744.04773238
865,894,FO,FIBOS,9024742.68545617
866,895,TERA,TERA,9047292.54912038
867,896,LBTC,Lightning Bitcoin,9001376.09926544
868,897,WEST,Waves Enterprise,8915183.79119652
869,898,TIME,Chrono.tech,8957205.85364517
870,899,ARCH,Archer DAO Governance Token,8891949.56219088
871,900,KTON,Darwinia Commitment Token,8852266.4442426
872,901,AEON,Aeon,8823703.30614363
873,902,TRIO,Tripio,8473904.0895
874,903,SMART,SmartCash,8674917.10914142
875,904,EL,ELYSIA,8581871.14237755
876,905,EM,Eminer,8636405.46627615
877,906,AUC,Auctus,8602228.23394579
878,907,BIX,Bibox Token,8598960.44018052
879,908,TEN,Tokenomy,8533021.342176
880,909,SMT,SmartMesh,8536928.69953544
881,910,NPX,NaPoleonX,8501439.67581983
882,911,APYS,APYSwap,8465761.06122343
883,912,OCN,Odyssey,8656285.81059609
884,913,PCL,Peculium,8473830.93932888
885,914,MCI,Multi Channel Influencer Creater Cloud Funding Platform,8294077.50170637
886,915,PAR,Parachute,8332960.63800015
887,916,MTV,MultiVAC,8266738.29646508
888,917,EQUAD,QuadrantProtocol,8282086.49712494
889,918,VNT,VNT Chain,8282849.44217092
890,919,CLB,Cloudbric,8201879.50400968
891,920,PRS,PressOne,8199658.07336826
892,921,SWFTC,SwftCoin,8049927.33997893
893,922,TNB,Time New Bank,8133505.56588928
894,923,QCX,QuickX Protocol,7861868.26780488
895,924,OPCT,Opacity,8026116.33255557
896,925,UCA,UCA Coin,8008727.11480621
897,926,PLR,Pillar,7943791.49642286
898,927,FSW,Falconswap,8087363.37458212
899,928,DOUGH,PieDAO DOUGH v2,7910028.82985305
900,929,ITC,IoT Chain,7884561.73192835
901,930,GRO,Growth DeFi,7828716.32901728
902,931,PLT,Add.xyz,7923409.69565034
903,932,GOC,GoCrypto Token,7781797.17120921
904,933,VALOR,Valor Token,7609999.75457143
905,934,LEAD,Lead Wallet,7369220.27129851
906,935,WET,WeShow Token,7592306.12093344
907,936,ASKO,ASKO,7492862.48667338
908,937,GEN,DAOstack,8005190.54981342
909,938,ATP,Atlas Protocol,7456554.21861389
910,939,CWV,CWV Chain,7390632.35637407
911,940,TRIX,TriumphX,7351272.40057774
912,941,SCP,ScPrime,7389151.49790427
913,942,TAU,Lamden,7362824.19180183
914,943,GRID,Grid+,7292712.04649611
915,944,LIKE,LikeCoin,7279652.13132248
916,945,VNXLU,VNX Exchange,7288364.43987481
917,946,HAPI,HAPI,7177171.03546448
918,947,LCC,Litecoin Cash,7218434.35277316
919,948,VIBE,VIBE,7234142.41585546
920,949,DEX,DEX,7146031.30482458
921,950,SPAZ,Swapcoinz,7179075.85270558
922,951,SYLO,Sylo,7154829.09015527
923,952,DOV,Dovu,7143601.7751778
924,953,WINGS,Wings,7103106.97068891
925,954,OUSD,Origin Dollar,6994729.33662856
926,955,JGN,Juggernaut,6955707.19091007
927,956,HTDF,Orient Walt,6985916.24443589
928,957,BMX,BitMart Token,7014259.52118423
929,958,FYZ,Fyooz,6964077.50232128
930,959,CRON,Cryptocean,6915894.95002312
931,960,STA,STATERA,6877553.63944011
932,961,WATCH,yieldwatch,6828707.94054997
933,962,UIP,UnlimitedIP,6830707.22924069
934,963,SMARTCREDIT,SmartCredit Token,6864121.78117367
935,964,HIT,HitChain,6840912.5609472
936,965,ENQ,Enecuum,6768577.16582881
937,966,CV,carVertical,6800608.23489298
938,967,NSURE,Nsure.Network,6759887.68349929
939,968,SAFE,Safe,7577970.79880245
940,969,NPXSXEM,Pundi X NEM,7150660.09795605
941,970,NDR,Node Runners,6681899.10617635
942,971,BTSE,BTSE,6530759.56029461
943,972,POT,PotCoin,6447477.24630042
944,973,UUU,U Network,6393598.39560251
945,974,URUS,Urus,6394595.48391832
946,975,CRW,Crown,6854118.2678086
947,976,XST,Stealth,6777261.8522862
948,977,ABL,Airbloc,6293366.17675753
949,978,TFB,TrueFeedBack,6275691.03647353
950,979,HGOLD,HollyGold,6324396.2318073
951,980,EFL,e-Gulden,6294877.42175626
952,981,SOAR,SOAR.FI,6437195.82551136
953,983,SNC,SunContract,6160703.80908676
954,984,OPEN,Open Governance Token,6175308.0719942
955,985,AZUKI,Azuki,6179719.198127
956,986,IDNA,Idena,6155169.32860072
957,987,DEP,DEAPcoin,6159042.65235914
958,988,BTZC,BeatzCoin,6167986.4591869
959,989,ALPACA,Alpaca Finance,6127791.7973581
960,990,SKM,Skrumble Network,6092461.28301738
961,991,PCM,Precium,6057209.23633038
962,992,FAT,Fatcoin,6101323.02414785
963,993,ISR,Insureum,6512785.00695355
964,994,GUM,Gourmet Galaxy,6074562.70480044
965,995,COV,Covesting,6062179.14136008
966,996,SLR,SolarCoin,5989467.82351584
967,997,42,42-coin,6022658.39782363
968,998,ILC,ILCOIN,5942892.3927908
969,999,RNO,Earneo,5831087.54272314
970,1000,JRT,Jarvis Network,5841570.83356428
